label,cfg_path,station_name,relay_model,voltage_kv,protection_type,zone_operated,trip_type,faulted_phases,fault_type,is_ground_fault,reclose_attempted,reclose_successful,reclose_time_ms,fault_count,fault_duration_ms,fault_inception_ms,di_dt_max,di_dt_phase,peak_fault_current_a,peak_fault_phase,i0_i1_ratio,thd_percent,inception_angle_degrees,voltage_sag_depth_pu,voltage_sag_phase,r_x_ratio,z_magnitude_ohms,z_angle_degrees,sampling_rate_hz,record_duration_ms,teleprotection_rx,comms_failure,scaling_ok,duration_ok
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT BOGOR\2025\11. NOVEMBER\2025-11-30 PHT BOGOR BARU - SALAK BARU PETIR\DFR INTERNAL Bogor Baru\DFR INTERNAL\GANGGUAN BAY SALAK BARU.CFG,NR,LINE_DISTANCE_RELAY,150.0,DISTANCE,Z1,single_pole,A,LL,False,False,,,1,72.50001,198.33,2912446.584750329,A,13954.06640625,A,0.0,13.358861363525603,348.2481830656188,0.38140425561974034,A,0.34892365758736177,8.35472336635248,70.7649119656491,1200.0,6980.8335,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT BOGOR\2025\12. DESEMBER\2025-12-01 PHT CIBINONG - CILEGON PETIR\DFR INTERNAL\LPA BAY CILEGON\Monday 01 December 2025 13.27.51.001.CFG,CIBINONG,1,500.0,DISTANCE,Z1,single_pole,C,SLG,True,True,True,,1,100.468994,688.47,4192676.103110194,C,20598.99609375,C,1.0516609598314361,42.39513168867173,2.589685963167621,0.29269580011091645,C,0.04004149079080709,26.2560973498914,87.70701651161318,2398.0815,4042.787,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT BOGOR\2025\12. DESEMBER\2025-12-01 PHT CIBINONG - CILEGON PETIR\DFR INTERNAL\LPB BAY CILEGON\DR.CFG,cilegon LAN   Folder   7SA522 V4.7 Var,000284,500.0,DISTANCE,Z1,single_pole,C,SLG,True,False,,,1,917.00006,250.0,4036332.9519955623,C,20583.08458328247,C,1.0708535914933972,42.71311135268861,11.256714383106655,0.2839929608616134,C,0.10056062353436705,29.736050718266206,84.2576053018607,999.99994,1266.0,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\02. FEBRUARI\05. RECLOSE SUTT 70 KV PARAKAN-SUMEDANG#1 (21 FEB 2022) PETIR\REKAMAN GANGGUAN\20220221_160835_401_r187_20220221T171726_PRKAN_SMDG1_Distanc.cfg,SUMEDANG-1,1,70.0,DISTANCE,UNKNOWN,single_pole,B,SLG,True,False,,,1,80.06382,3468.58,191283.5105444852,B,654.6964111328125,B,1.0127888836586572,16.34530238800633,350.1864797629122,0.8907939635073053,B,1.3640905722170358,9.017385257206431,36.24473874769715,1199.0408,10507.542,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\02. FEBRUARI\06. RECLOSE SUTT 150 KV CEP-BREBES #2 (21 FEBRUARI 2022) PETIR\Brebes 2 21-02-2022\Monday 21 February 2022 16.55.05.000.CFG,GI PLTU CIREBON,1,150.0,DISTANCE,UNKNOWN,single_pole,C,SLG,True,True,True,1054.5779466629028,2,79.96797,1804.28,3216836.7414985197,C,16873.349609375,C,0.8639721965602645,7.268222230697139,325.4642577034273,0.281524976008492,C,0.22104105899219686,8.480735705723776,77.53569932933942,1200.4802,9015.56,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\03. MARET\01. RECLOSE & TRIP SUTT 70 KV ARJAWINANGUN-KADIPATEN #1-2  (05 MARET 2022) PETIR\20220305_152156_733_r173_20220305T155321_ARJWN_KDPTN1_Distan.cfg,KADIPATEN-1,1,70.0,DISTANCE,UNKNOWN,single_pole,C,SLG,True,True,True,3020.457863807678,3,79.96797,1690.18,686462.61445139,C,2260.774169921875,C,0.949929122164268,3.2634026112872965,343.5903419085356,0.8666685726505503,C,0.8820148727618942,3.346225023088351,48.58722705620084,1200.4802,5017.3257,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\03. MARET\04. RECLOSE SUTT 70 KV PARAKAN-KADIPATEN #1 PETIR\20220311_143631_662_r116_20220311T143512_PRKAN_KDPTN1_Distan.cfg,GI PARAKAN,1,70.0,DISTANCE,UNKNOWN,single_pole,A,SLG,True,False,,,1,80.06406,965.77,230202.6618153769,A,1291.43701171875,A,0.9066797404621857,6.8977149831689095,41.47973632210641,0.7471937008727232,A,0.8307559853216964,18.405718318648336,50.281689642336104,1199.0408,3001.566,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\03. MARET\05. RECLOSE SUTT 70 KV TASIKMALAYA-MALANGBONG #1-2 PETIR\DFR Internal Bay Malangbong 1 dan 2\Malangbong 1.CFG,MLBNG 1,1,70.0,DISTANCE,UNKNOWN,single_pole,C,SLG,True,False,,,1,80.063995,485.39,1776208.5860866522,C,7998.3388671875,C,0.940076647934976,16.469443825977898,34.558520231181035,0.7791979186640828,B,0.37566479717218587,2.2636622033913665,69.41056804541626,1199.0408,1500.366,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\03. MARET\05. RECLOSE SUTT 70 KV TASIKMALAYA-MALANGBONG #1-2 PETIR\DFR Internal Bay Malangbong 1 dan 2\Malangbong 2.CFG,MLBNG 1,1,70.0,DISTANCE,UNKNOWN,three_pole,B+C,LL,False,False,,,1,79.96797,464.81,1625172.8508970584,B,5375.30810546875,B,0.0011641215369950942,2.185053599245166,22.898663522151658,0.5184214439035555,C,5.542296780148368,7.569034827804264,10.22786988342113,1200.4802,1518.559,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\03. MARET\05. RECLOSE SUTT 70 KV TASIKMALAYA-MALANGBONG #1-2 PETIR\DFR Internal Bay Tasikmalaya 1 dan 2\Tasikmalaya 1.CFG,TSMYA 1,1,70.0,DISTANCE,UNKNOWN,single_pole,C,SLG,True,True,True,750.5999803543091,3,163.464,695.56,139076.73964571915,B,2280.031982421875,B,0.6862485028183335,39.80706943931026,23.218267747576192,0.7584097438924148,C,0.5873018048307006,25.119393130046085,59.57420693096732,1199.0408,7004.766,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\03. MARET\05. RECLOSE SUTT 70 KV TASIKMALAYA-MALANGBONG #1-2 PETIR\DFR Internal Bay Tasikmalaya 1 dan 2\Tasikmalaya 2.CFG,TASIK 2,1,70.0,DISTANCE,UNKNOWN,single_pole,B,SLG,True,False,,,1,100.81302,145.97,580148.6882543572,B,1981.77197265625,B,1.3507535651865852,51.05656214750257,270.0,0.13990235104322624,A,0.5559949498155056,15.736649974437814,60.926161655854294,2398.0815,7005.607,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\04. APRIL\01. RECLOSE SUMADRA-PAMEUNGPEUK #2 (01-04-2022) PETIR\GI PMPEK BAY SMDRA 2\Friday 01 April 2022 20.00.37.000.CFG,SMDRA 2,1,70.0,DISTANCE,UNKNOWN,single_pole,A,LL,False,True,True,4.997968673706055,3,86.63201,462.32,142576.22940163294,B,676.6900024414062,A,0.16027827122926733,36.64772663529893,6.851551914445381,0.8218900254229163,A,-0.8703534429296413,17.609345545962857,131.03479343962456,1200.4802,7012.879,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\04. APRIL\01. RECLOSE SUMADRA-PAMEUNGPEUK #2 (01-04-2022) PETIR\GI SUMADRA BAY PMPEK 2\Friday 01 April 2022 19.57.06.000.CFG,PMPEUK 2,1,70.0,DISTANCE,UNKNOWN,single_pole,A,SLG,True,True,True,3037.117898464203,2,79.96797,367.35,249508.39916312337,A,925.27001953125,A,0.5716181376324136,13.864949686545414,354.47188074530453,0.6102935021809596,A,0.7492190139510942,26.87164411293123,53.15875130235011,1200.4802,4017.4631,False,False,True,True
KONDUKTOR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\04. APRIL\05. FINAL TRIP SUTT 70 KV KADIPATEN - ARJAWINANGUN #2 (09-04-2022) KONDUKTOR\20220409_133818_526_r143_20220409T150906_ID1007820724_MANUAL.cfg,KADIPATEN-2,1,70.0,DISTANCE,UNKNOWN,single_pole,C,SLG,True,True,False,4826.402187347412,3,3170.3982,1701.82,422821.16946192714,C,1556.35400390625,C,0.9052450266134906,11.83439237539775,37.43757138308023,0.6286385878929388,C,0.7316026651127947,19.820854145777485,53.81069814701371,1200.4802,5017.159,True,False,True,True
KONDUKTOR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2022\04. APRIL\05. FINAL TRIP SUTT 70 KV KADIPATEN - ARJAWINANGUN #2 (09-04-2022) KONDUKTOR\20220409_143934_989_r183_20220409T143932_KDPTN_AWN2_Distance.cfg,GI KADIPATEN,1,70.0,DISTANCE,UNKNOWN,three_pole,C,SLG,True,False,,,1,79.968216,3381.15,163159.23223857512,C,419.3371276855469,C,1.3890994820531106,14.691855810831159,39.444869154719605,0.7760549660143372,C,1.2502694401416234,29.27879914921549,38.653784545171725,1200.4802,10015.158,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\01. JANUARI\01. RECLOSE SUTET 500KV MDRCN-PMLG 1 (8 JAN 2023) PETIR\REKAMAN DFR\MAIN A\Sunday 08 January 2023 16.19.43.000.CFG,GITET MDCAN,1,500.0,DISTANCE,Z1+Z3+Z2,unknown,C,LL,False,False,,,1,101.109985,1956.45,2456586.535336003,C,1143.468017578125,A,0.12190792137820698,38.2234556943019,42.82638010442029,0.0018172439845361332,C,-2.7239790801090016,556.9756729547777,159.84130823219456,2403.8462,10522.728,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\01. JANUARI\02. RECLOSE KAMOJANG - CIKASUNGKA (9 JAN 2023) PETIR\Monday 09 January 2023 15.46.55.000.CFG,CKSKA 1,1,150.0,DISTANCE,UNKNOWN,single_pole,A,SLG,True,False,,,1,80.063995,475.38,2151702.6690791906,A,13785.98046875,A,0.5312739752961084,15.548017136310555,26.70660948831328,0.53811798099144,A,0.3731506631769472,7.926670980302132,69.53690694642103,1199.0408,1500.366,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\01. JANUARI\03. TRIP SUTT 70 KV SUNYARAGI - KNGAN (16 JAN 2023) PETIR\Kuningan-2\20230116_183726_607_r074.cfg,GI SUNYARAGI,1,70.0,DISTANCE,UNKNOWN,three_pole,A+B+C,3PH,True,False,,,1,99.19393,1851.13,338628.360089665,A,1067.2928466796875,A,0.3457657449679805,9.970698528519637,313.67386016802675,0.055174185644612586,A,0.6027321639536528,16.860284871663453,58.92127818043548,2403.8462,10503.83,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\01. JANUARI\04. RECLOSE SUTET 500 KV MDRCN-CEP 2 (17 JAN 2023) PETIR\DFR INTERNAL GITET MDRCN\MAIN 1\7_171202343323407_FRA00007.CFG,GI_Mandirancan,BM1809010340,500.0,DISTANCE,UNKNOWN,single_pole,A,SLG,True,False,,,1,79.0,501.12,8787695.871669343,A,28154.447265625,A,0.816924950384273,23.7536740952882,354.70927987291947,0.885282539826379,A,0.3482803768074002,1.8190985720296626,70.79777554584368,7999.9995,2579.75,False,False,True,True
PETIR,"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\01. JANUARI\06. RECLOSE CEP-BREBES 1 (20 JAN 2023) PETIR\GI BREBES\230120,094830458,+7h0,GI 150KV BREBES,CEP 1-2,Qualitrol LLC.cfg",GI 150KV BREBES,CEP 1-2,150.0,DISTANCE,UNKNOWN,unknown,A+B+C,3PH,True,False,,,1,78.515625,75.16,77171278.28741248,B,5495.50830078125,B,1.9534199429104881,12.17283037036472,334.2220541306492,0.5755773560678826,A,0.36090309781360647,16.324632276632727,70.15532974153189,25600.0,731.28906,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\01. JANUARI\08. RECLOSE PRKAN-KDPTN 1 (23 JAN 2023) PETIR\GI PRKN\P442_KDPTN_1_230123\Monday 23 January 2023 16.04.56.000.CFG,BAY KADIPATEN-1,1,70.0,DISTANCE,Z3+Z2,three_pole,A,SLG,True,False,,,1,79.871895,3392.16,295928.5781841739,A,984.6530151367188,A,0.9004838496848702,21.680866730123586,347.371970765579,0.7783282619520973,A,2.420693039826808,16.47487244338585,22.445756457427017,1200.4802,13078.351,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\01. JANUARI\09. RECLOSE CEP-BREBES 2 (24 JAN 2023) PETIR\GI CEP\Friday 20 January 2023 16.48.30.000 (1).CFG,GI PLTU CIREBON,1,150.0,DISTANCE,UNKNOWN,single_pole,A,SLG,True,True,True,1052.9847145080566,2,79.96797,3005.46,4045918.4354384453,A,19503.25,A,0.830705200147818,4.455498612490815,33.67460452978782,0.35022604655615097,A,0.24430123769425063,5.7628849222915095,76.27147445397198,1200.4802,9016.0625,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\01. JANUARI\09. RECLOSE CEP-BREBES 2 (24 JAN 2023) PETIR\GI CEP\Friday 20 January 2023 16.48.30.000.CFG,GI PLTU CIREBON,1,150.0,DISTANCE,UNKNOWN,single_pole,A,SLG,True,True,True,1052.9847145080566,2,79.96797,3005.46,4045918.4354384453,A,19503.25,A,0.830705200147818,4.455498612490815,33.67460452978782,0.35022604655615097,A,0.24430123769425063,5.7628849222915095,76.27147445397198,1200.4802,9016.0625,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\01. JANUARI\22012023 KSBRU1 GI PLTU INDRAMAYU PETIR\DFR DISTANCE MICOM\Sunday 22 January 2023 16.59.06.000.CFG,IDBRU5,1,150.0,DISTANCE,Z1,unknown,A,SLG,True,False,,,1,100.07203,478.3,4133563.62788052,A,14966.322265625,A,1.1088960142803426,8.333602180285963,40.84952058676018,0.48689426825014864,A,0.25040494288004433,4.786848660419878,75.94192189075436,2398.0815,4099.938,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\03. MARET\03. RECLOSE PRKAN- KDPTN (28 MAR 2023) PETIR\GI PRKAN\P442_KDPTN2_280323\Tuesday 28 March 2023 12.59.13.000.CFG,BAY KADIPATEN-2,1,70.0,DISTANCE,Z2,three_pole,A,SLG,True,False,,,1,79.871895,3365.44,146067.30919175234,A,1037.1309814453125,A,0.46687223622181484,53.902685310301926,359.1165913448505,0.31002816483765816,A,0.7616707630919182,516.9280262010509,52.704535535014266,1201.9231,13198.376,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\03. MARET\04. RECLOSE DAN TRIP SUTT 150 KV JTBRG HRGLS (30 MAR 2023) PETIR\DISTANCE RELAY GI HRGLS BAY JTBRG\Friday 31 March 2023 00.32.47.000.CFG,GI HAURGEULIS,1,150.0,DISTANCE,Z1,single_pole,B,SLG,True,True,True,149.33200180530548,2,100.904,102.34,1067570.9184504366,B,5280.705078125,B,0.7603458452553763,2.5408220608402097,42.70528338930103,0.4406216549813516,B,0.2950739853463538,20.629835204451652,73.56004117510317,2403.8462,4178.443,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\03. MARET\04. RECLOSE DAN TRIP SUTT 150 KV JTBRG HRGLS (30 MAR 2023) PETIR\DISTANCE RELAY GI JATIBARG BAY HRGLS\Friday 31 March 2023 00.32.15.000.CFG,GI JATIBARANG,1,150.0,DISTANCE,Z1,single_pole,B,SLG,True,False,,,1,100.04,91.1,3303627.512181457,B,11025.4052734375,B,1.072141440711288,3.2369952149458934,41.45593319222489,0.6610367880101023,B,0.24101939844330575,3.9703095302678113,76.4490533095099,2403.8462,10002.251,False,False,True,True
PETIR,"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\03. MARET\06. TRIP SRAGI-BBKAN 1,2 (31 MAR 2023) PETIR\PHT 2\Friday 31 March 2023 17.49.08.000.CFG",GI SUNYARAGI,1,70.0,DISTANCE,UNKNOWN,three_pole,A+B+C,3PH,False,False,,,1,79.87213,2996.86,1848750.061916581,B,7849.919921875,B,0.010886483437983834,17.305827277753348,333.7641200856429,0.6528685620432277,C,1.228242017729348,5.940976921934622,39.151508924882926,1201.9231,9004.736,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\01. RECLOSE SUTET 500KV TASIKMALAYA-DEPOK #1 (02 APRIL 2023) PETIR\DFR GITET DEPOK\Sunday 02 April 2023 14.58.56.000.CFG,TASIK-DEPOK 1,1,500.0,DISTANCE,UNKNOWN,single_pole,A,SLG,True,False,,,1,101.185974,392.4,3921112.6916840025,A,19593.62890625,A,1.1354201637295256,12.049934487543963,350.78528085192903,0.5723763313110498,A,0.3238648624813716,16.435591705293227,72.05468318786393,2398.0815,2021.0431,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\02. RECLOSE BAY TASIKMALAYA GI MALANGBONG (05 APRL 2023) PETIR\RELAI DISTANCE\BAY MALANGBONG 2 GI TASIKMALAYA\Wednesday 05 April 2023 16.45.23.000.CFG,MLBNG 2,1,70.0,DISTANCE,Z1+Z2,unknown,C,SLG,True,True,,839.9230241775513,2,100.09003,790.4,645274.0228455277,C,1594.0340576171875,C,0.6106034517771949,9.00932753917651,325.6677396475475,0.6067531095679252,C,0.592616335757042,16.21828423102681,59.34832523181618,2403.8462,4013.5242,True,False,True,True
PETIR,"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\05. RECLOSE KDPTN-ARJWN 1,2 (9 APR 2023) PETIR\GI KDPTN\LINE 1\20230409_174834_696_r120.cfg",GI KADIPATEN,1,70.0,DISTANCE,UNKNOWN,single_pole,C,SLG,True,True,True,2023.3757495880127,2,79.87213,3445.31,568755.468029267,B,1950.8292236328125,B,1.386425586376917,32.83941938845285,28.031283733799885,0.12782640981738488,A,0.7369598376765529,23.25502590115019,53.61127652527183,1201.9231,10003.064,True,False,True,True
PETIR,"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\05. RECLOSE KDPTN-ARJWN 1,2 (9 APR 2023) PETIR\GI KDPTN\LINE 2\20230409_175951_858_r250.cfg",GI KADIPATEN,1,70.0,DISTANCE,UNKNOWN,single_pole,B,SLG,True,False,,,1,79.87213,3359.62,520944.16105052514,B,1844.7518310546875,B,1.8909517023722437,5.813189125677956,270.0,0.1274541660515991,A,0.6394950020296863,14.938839296124042,57.4012882049174,1201.9231,10002.991,False,False,True,True
BENDA_ASING,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\08. RECLOSE SRAGI-ARJWN 2 (12 APR 2023) BENDA ASING\GI SRAGI\Wednesday 12 April 2023 09.16.18.000.CFG,Arjawinangun 2,1,70.0,DISTANCE,UNKNOWN,unknown,B,SLG,True,True,True,413.66398334503174,2,580.464,466.21,718647.4646765696,B,2378.180908203125,B,0.7174808652092802,7.025539703840769,43.24771984673906,0.4990998812405745,B,0.7075968705714211,14.48605402435029,54.71689460625018,1199.0408,1500.366,False,False,True,True
PETIR,"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\09. RECLOSE PRKAN-SMDG 1,2 (13 APR 2023) PETIR\GI PRKAN\BAY SMDG 1\20230413_184350_470_r041_20230413T184230_PRKAN_SMDG1_Distance.cfg",BAY SUMEDANG-1,1,70.0,DISTANCE,UNKNOWN,single_pole,A,SLG,True,False,,,1,80.06406,3461.47,91196.73355544482,A,1290.0557861328125,A,0.7665386733932581,7.5138133500503645,29.71248145335015,0.8155539213612654,A,0.7952421766204082,33.79791105146769,51.50679941839809,1200.4802,11487.318,True,False,True,True
PETIR,"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\10. RECLOSE MDRCN-PMLG 4 (16 APR 2023) PETIR\230416,084420270,+7h0,GITET MANDIRANCAN,PEMALANG 3-4,Qualitrol LLC.cfg",GITET MANDIRANCAN,PEMALANG 3-4,500.0,DISTANCE,UNKNOWN,unknown,A+B+C,3PH,False,True,,116.28906428813934,2,96.484375,73.16,31731858.772006456,B,2296.3595390319824,B,0.0650621629706949,30.042043898303987,332.11860178717416,0.311670357949583,B,-11.79861160746508,692.6617754725278,175.15543232367384,25600.0,689.96094,True,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\15. RECLOSE PRKAN-SMDG 2 (28 APR 2023) PETIR\GI PARAKAN\20230428_125355_236_r139.cfg,BAY SUMEDANG-2,1,70.0,DISTANCE,UNKNOWN,three_pole,C,SLG,True,False,,,1,80.06406,2682.14,214469.39473399342,C,734.806884765625,C,0.9108441709407774,19.424050427793564,359.17161162058215,0.9263800257324422,C,2.4594613397329925,6.4001834647684746,22.126319525989633,1199.0408,8005.5654,True,False,True,True
KONDUKTOR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\17. TRIP SUTT 150KV TASIKMALAYA - GARUT #1 (30 APRIL 2023) KONDUKTOR\RELAI DISTANCE\BAY TASIK #1 GI GARUT\Sunday 30 April 2023 14.47.49.000.CFG,MiCOM,1,150.0,DISTANCE,UNKNOWN,single_pole,A,SLG,True,False,,,1,96.62798,470.64,2541632.5763735175,A,9032.26953125,A,1.3403581312751018,4.262289072390024,315.87719033387305,0.7204369632941237,A,0.8160740878250623,4.021141974914922,50.78300676591849,1200.4802,1518.559,True,False,True,True
KONDUKTOR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2023\04. APRIL\17. TRIP SUTT 150KV TASIKMALAYA - GARUT #1 (30 APRIL 2023) KONDUKTOR\RELAI DISTANCE\BAY TASIK #1 GI GARUT\Sunday 30 April 2023 14.47.54.000.CFG,MiCOM,1,,DISTANCE,UNKNOWN,unknown,,UNKNOWN,False,True,False,484.80600118637085,2,0.0,0.0,5306.122551793114,A,4.420000076293945,A,0.2503388891002871,100.0,0.0,0,A,,,,1200.4802,1518.559,False,False,False,False
PETIR,"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\01. JANUARI\01. 20240102 RECLOSE SRAGI-ARJWN 1,2 (2 JAN 2024)_PETIR\GI SRAGI\PHT. 1\PCS900_RCD_01065_20240102_212020_415.CFG",NR,LINE_DISTANCE_RELAY,70.0,DISTANCE,Z1,three_pole,A+B,LL,False,True,,14.999985694885254,4,70.83338,999.17,1655989.431336778,A,6425.88134765625,A,0.05127107365794846,7.64425103413463,14.087804420351683,0.7253766633826607,B,0.5447743485130996,3.954769614681045,61.41958498660927,1200.0,11000.0,True,False,True,True
PETIR,"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\01. JANUARI\01. 20240102 RECLOSE SRAGI-ARJWN 1,2 (2 JAN 2024)_PETIR\GI SRAGI\PHT. 2\Tuesday 02 January 2024 21.30.27.000.CFG",Arjawinangun 2,1,70.0,DISTANCE,UNKNOWN,unknown,A+B,LL,False,False,,,1,580.464,470.38,1855446.08664301,A,7165.041015625,A,0.09247229986439351,16.015021497648593,347.2771204410977,0.6321267700226753,B,0.6744225077532386,4.177904450306395,56.00338713670077,1199.0408,1500.366,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\01. JANUARI\04. RECLOSE JTGEDE-RCEKEK 2 (9 JAN 2024)_PETIR\GI JATIGEDE\PHT 2\PCS900_RCD_01330_20240109_165250_112.CFG,NR,LINE_DISTANCE_RELAY,,DISTANCE,Z1,three_pole,B+C,DLG,True,True,,,1,168.33333,195.0,996191.0990057805,B,4247.14207649231,B,0.7250716277116219,21.377138533306063,334.9943916666412,0.8126914259189961,C,1.179377351437979,0.01211628040399661,40.294779509938024,1200.0,5774.1665,True,False,True,True
PETIR,"C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\01. JANUARI\05. RECLOSE MDRCN-SRAGI 1,2 (11 JAN 2024)_PETIR\GI MDRCN\DFR EKSTERNAL SRAGI 1,2\ZQ79.cfg",GI 150 KV MANDIRANCAN,SUNYARAGI 1-2,150.0,DISTANCE,UNKNOWN,unknown,A+B+C,3PH,True,False,,,1,496.24997,126.72,8220116.109548678,A,19876.330078125,A,0.8571879373861403,4.434358390147356,44.89367031230621,0.512505229439576,A,0.4680320235443298,3.538951054172938,64.91890084694614,19200.0,3009.948,False,False,True,True
PETIR,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\raw_data\UPT CIREBON\2024\01. JANUARI\07. RECLOSE KDPTN-ARJWN 2 (16 JAN 2024)_PETIR\GI ARJAWINANGUN\20240116_180637_977_r086.cfg,KADIPATEN-2,1,70.0,DISTANCE,UNKNOWN,single_pole,C,SLG,True,False,,,1,79.96797,3370.32,557129.0654201702,C,2005.525390625,C,0.8762500978974134,20.455904585529918,38.73051869737531,0.711682016401335,C,1.4452898460499994,11.810251347101618,34.67946584457386,1200.4802,11034.751,True,False,True,True
